# ============================================================
# station-stats.csv  駅別統計データ（正規データソース）
#
# ■ 運用ルール
#   - このファイルが唯一の正規データ。stationStats.ts は自動生成物。
#   - 空欄 = 未入力。null や 0 を入れない。
#   - データを追加したら git commit してバックアップ。
#   - 収集日は stationStats.ts 側の PARAM_DATA_SOURCES に記録する。
#
# ■ 優先度の目安（上から埋めると効果が高い）
#   高: daily_passengers, avg_rent_1k, avg_rent_1ldk, crime_index, safety_score
#   中: population_density, restaurant_count, supermarket_count, park_area_m2
#   低: morning_congestion, noise_score, green_ratio_pct, coworking_count
#
# ============================================================
# 列定義・収集方法
# ------------------------------------------------------------
#
# [自動生成列 ─ 手動編集不要]
# station_name       : 駅名（routes.ts と一致させること）
# lat / lng          : 緯度・経度（routes.ts から generate-station-stats.ts で生成）
# line_count         : 乗り入れ路線数（同上）
#
# [住居・生活コスト]
# avg_rent_1k        : 1K 平均家賃（万円/月）
#   収集方法          : SUUMO https://suumo.jp/chintai/tokyo/ek_[駅名]/ で「1K」絞り込み
#                       → 掲載物件の賃料一覧から中央値（上下10%除外して目算）
#   精度              : ±1万円程度の概算
#
# avg_rent_1ldk      : 1LDK 平均家賃（万円/月）
#   収集方法          : 同上、「1LDK」絞り込み
#
# population_density : 人口密度（人/km²）
#   収集方法          : 政府統計 e-Stat 国勢調査（令和2年）→ 町丁別人口 / 面積
#                       https://www.e-stat.go.jp/
#   備考              : 駅の行政区画の町丁を合算して駅圏（概ね半径1km）を推計
#
# [交通]
# daily_passengers   : 一日乗降客数（人/日）
#   収集方法          : 各社公表の「駅別乗降人員」を合算
#                       JR東日本  https://www.jreast.co.jp/passenger/
#                       東京メトロ https://www.tokyometro.jp/corporate/enterprise/passenger_rail/transport/
#                       各私鉄    各社 IR・統計ページ
#   備考              : 複数社乗り入れ駅は合算、単位は人/日（千人単位で概算可）
#
# morning_congestion : 朝ラッシュ混雑度（0〜100、高いほど混む）
#   収集方法          : 国土交通省「都市鉄道の混雑率」報告書の混雑率（%）を
#                       100超えの場合は100にクリップ、100未満はそのまま整数値で記録
#                       https://www.mlit.go.jp/toshi/city_transport/toshi_city_transport_tk_000007.html
#
# [飲食・娯楽 ─ 駅出口から半径500m以内の店舗数]
# izakaya_count      : 居酒屋数
# restaurant_count   : 飲食店数（全ジャンル合計）
# cafe_count         : カフェ・喫茶店数
# convenience_store_count : コンビニ数
# ramen_count        : ラーメン専門店数
#   収集方法（上記5列共通）:
#                       Google マップで「駅名 居酒屋（or 飲食店 etc.）」検索
#                       → 地図上の件数を目視でカウント（概数で可）
#                       または Overpass API で OSM データから集計
#                       https://overpass-turbo.eu/
#
# [生活利便性 ─ 半径500m以内]
# supermarket_count  : スーパー数
# hospital_count     : 病院・クリニック数
# bookstore_count    : 書店数
#   収集方法（上記3列共通）: Google マップ or Overpass API（飲食と同様）
#
# [治安]
# crime_index        : 犯罪認知件数（件/年）
#   収集方法          : 警視庁「区市町村の町丁別、罪種別及び手口別認知件数」
#                       https://www.keishicho.metro.tokyo.lg.jp/about_mpd/toukei_sishou/toukei/hanzaitoukei.html
#                       → 駅周辺の町丁を特定して合算
#
# safety_score       : 治安スコア（0〜100、高いほど安全）
#   収集方法          : crime_index を人口で除した犯罪率を 0〜100 に正規化
#                       safety_score = 100 - round((crime_index / population_density) * 正規化係数)
#                       ※ crime_index と population_density が揃ったら算出可能
#
# [環境]
# park_area_m2       : 周辺公園面積合計（m²、半径500m以内）
#   収集方法          : 国土数値情報「都市公園データ」
#                       https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html
#                       → GIS ツール（QGIS 等）で半径500mバッファと重ねて面積合算
#                       または Overpass API: [leisure=park] で検索
#
# noise_score        : 静かさスコア（0〜100、高いほど静か）
#   収集方法          : 推計値。乗降客数・幹線道路密度・飲食店密度から算出
#                       high_noise = (daily_passengers/350000)*40 + (restaurant_count/800)*30 + ...
#                       ※ 直接測定データは環境省の騒音マップ https://www.env.go.jp/air/seikatsu/road_traffic_noise/index.html
#
# green_ratio_pct    : 緑地率（%）
#   収集方法          : 国土数値情報「土地利用細分メッシュ」から農地・森林・公園の割合を算出
#                       または Google Earth Engine で NDVI を用いた植生率推計
#
# [仕事]
# office_count       : オフィスビル棟数（半径500m以内）
# coworking_count    : コワーキングスペース数（半径500m以内）
#   収集方法          : Google マップ or Overpass API（飲食と同様）
#                       コワーキングは「コワーキング 駅名」で検索
#
# ============================================================

station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
下鴨生,33.614673,130.728602,2,,,,,,,,,,,,,,,,,,,,
筑前大熊,33.641520,130.773100,1,,,,,,,,,,,,,,,,,,,,
船尾,33.630086,130.767128,1,,,,,,,,,,,,,,,,,,,,
宮の陣,33.329404,130.530820,1,,,,,,,,,,,,,,,,,,,,
三沢,33.405550,130.572890,1,,,,,,,,,,,,,,,,,,,,
大城,33.350951,130.608105,1,,,,,,,,,,,,,,,,,,,,
今隈,33.403951,130.594169,2,,,,,,,,,,,,,,,,,,,,
久保田,33.255603,130.228870,1,,,,,,,,,,,,,,,,,,,,
小城,33.285631,130.198653,1,,,,,,,,,,,,,,,,,,,,
多久,33.288089,130.096141,1,,,,,,,,,,,,,,,,,,,,
吉良吉田,34.803510,137.046400,2,,,,,,,,,,,,,,,,,,,,
三河鳥羽,34.793347,137.105182,1,,,,,,,,,,,,,,,,,,,,
形原,34.798691,137.184560,1,,,,,,,,,,,,,,,,,,,,
西浦,34.789838,137.178586,1,,,,,,,,,,,,,,,,,,,,
こどもの国,34.773720,137.138190,2,,,,,,,,,,,,,,,,,,,,
太田川,35.020484,136.892722,1,,,,,,,,,,,,,,,,,,,,
巽ケ丘,34.947550,136.922210,1,,,,,,,,,,,,,,,,,,,,
白沢,34.935060,136.918160,1,,,,,,,,,,,,,,,,,,,,
富貴,34.828639,136.917032,2,,,,,,,,,,,,,,,,,,,,
河和口,34.797621,136.918740,1,,,,,,,,,,,,,,,,,,,,
河和,34.778052,136.912105,1,,,,,,,,,,,,,,,,,,,,
尾張森岡,34.994191,136.970139,1,,,,,,,,,,,,,,,,,,,,
緒川,34.981817,136.971896,1,,,,,,,,,,,,,,,,,,,,
石浜,34.968166,136.972851,1,,,,,,,,,,,,,,,,,,,,
東浦,34.949266,136.970455,1,,,,,,,,,,,,,,,,,,,,
亀崎,34.919040,136.960989,1,,,,,,,,,,,,,,,,,,,,
乙川,34.903358,136.941217,1,,,,,,,,,,,,,,,,,,,,
半田,34.891690,136.936560,1,,,,,,,,,,,,,,,,,,,,
成岩,34.878080,136.937670,1,,,,,,,,,,,,,,,,,,,,
武豊,34.844620,136.940260,1,,,,,,,,,,,,,,,,,,,,
上野間,34.807496,136.867084,1,,,,,,,,,,,,,,,,,,,,
美浜,34.786070,136.872250,2,,,,,,,,,,,,,,,,,,,,
知多奥田,34.760780,136.870540,1,,,,,,,,,,,,,,,,,,,,
野間,34.750130,136.864380,1,,,,,,,,,,,,,,,,,,,,
碧南,34.881470,136.998480,1,,,,,,,,,,,,,,,,,,,,
碧南中央,34.875350,136.990400,1,,,,,,,,,,,,,,,,,,,,
三河旭,34.836480,136.987010,1,,,,,,,,,,,,,,,,,,,,
高浜港,34.921223,136.989205,1,,,,,,,,,,,,,,,,,,,,
三河高浜,34.930563,136.990048,1,,,,,,,,,,,,,,,,,,,,
猿投,35.122282,137.178764,1,,,,,,,,,,,,,,,,,,,,
三河広瀬,35.067340,137.107610,1,,,,,,,,,,,,,,,,,,,,
西中金,35.058060,137.145810,1,,,,,,,,,,,,,,,,,,,,
枝下,35.038600,137.155800,1,,,,,,,,,,,,,,,,,,,,
三河御船,35.016520,137.149930,1,,,,,,,,,,,,,,,,,,,,
竹村,35.040155,137.114946,1,,,,,,,,,,,,,,,,,,,,
土橋,35.058213,137.129760,2,,,,,,,,,,,,,,,,,,,,
三河知立,35.005657,137.054901,1,,,,,,,,,,,,,,,,,,,,
一本松,35.965050,139.384720,1,,,,,,,,,,,,,,,,,,,,
西大家,35.931661,139.356282,1,,,,,,,,,,,,,,,,,,,,
川角,35.937490,139.346849,1,,,,,,,,,,,,,,,,,,,,
武州長瀬,35.941922,139.326014,1,,,,,,,,,,,,,,,,,,,,
東毛呂,35.975270,139.290250,1,,,,,,,,,,,,,,,,,,,,
武州唐沢,35.951950,139.309302,1,,,,,,,,,,,,,,,,,,,,
越生,35.978960,139.291680,1,,,,,,,,,,,,,,,,,,,,
吾野,35.908491,139.226734,1,,,,,,,,,,,,,,,,,,,,
東吾野,35.892103,139.260522,1,,,,,,,,,,,,,,,,,,,,
正丸,35.938315,139.182097,1,,,,,,,,,,,,,,,,,,,,
芦ケ久保,35.959940,139.062660,1,,,,,,,,,,,,,,,,,,,,
横瀬,35.985277,139.097790,1,,,,,,,,,,,,,,,,,,,,
西武秩父,35.990212,139.083122,1,,,,,,,,,,,,,,,,,,,,
中央前橋,36.390080,139.057230,1,,,,,,,,,,,,,,,,,,,,
城東,36.388190,139.066420,1,,,,,,,,,,,,,,,,,,,,
三俣,36.386300,139.079790,1,,,,,,,,,,,,,,,,,,,,
片貝,36.386810,139.092280,1,,,,,,,,,,,,,,,,,,,,
赤城,36.425775,139.276290,2,,,,,,,,,,,,,,,,,,,,
新桐生,36.380380,139.312010,2,,,,,,,,,,,,,,,,,,,,
西桐生,36.406630,139.331800,1,,,,,,,,,,,,,,,,,,,,
桐生,36.404090,139.334770,2,,,,,,,,,,,,,,,,,,,,
下新田,36.395850,139.332380,1,,,,,,,,,,,,,,,,,,,,
相老,36.410467,139.304463,2,,,,,,,,,,,,,,,,,,,,
運動公園,36.371480,139.375540,1,,,,,,,,,,,,,,,,,,,,
大間々,36.434609,139.277432,1,,,,,,,,,,,,,,,,,,,,
沢入,36.580754,139.396243,1,,,,,,,,,,,,,,,,,,,,
原向,36.588430,139.416250,1,,,,,,,,,,,,,,,,,,,,
通洞,36.637041,139.439974,1,,,,,,,,,,,,,,,,,,,,
足尾,36.641727,139.447978,1,,,,,,,,,,,,,,,,,,,,
間藤,36.653119,139.449877,1,,,,,,,,,,,,,,,,,,,,
下館二高前,36.307620,139.971960,1,,,,,,,,,,,,,,,,,,,,
折本,36.328450,139.958010,1,,,,,,,,,,,,,,,,,,,,
ひぐち,36.358481,139.970447,1,,,,,,,,,,,,,,,,,,,,
ものおい,36.371780,139.941120,1,,,,,,,,,,,,,,,,,,,,
真岡,36.438190,140.018590,1,,,,,,,,,,,,,,,,,,,,
北真岡,36.460310,140.023680,1,,,,,,,,,,,,,,,,,,,,
西田井,36.453393,140.048719,1,,,,,,,,,,,,,,,,,,,,
益子,36.476000,140.103250,1,,,,,,,,,,,,,,,,,,,,
七井,36.492204,140.094414,1,,,,,,,,,,,,,,,,,,,,
多田羅,36.515895,140.089906,1,,,,,,,,,,,,,,,,,,,,
市塙,36.538155,140.110359,1,,,,,,,,,,,,,,,,,,,,
笹原田,36.533671,140.145415,1,,,,,,,,,,,,,,,,,,,,
天矢場,36.529284,140.155950,1,,,,,,,,,,,,,,,,,,,,
茂木,36.529460,140.185310,1,,,,,,,,,,,,,,,,,,,,
林道,34.328390,134.060790,1,,,,,,,,,,,,,,,,,,,,
西前田,34.329800,134.117080,1,,,,,,,,,,,,,,,,,,,,
農学部前,34.341690,134.149540,1,,,,,,,,,,,,,,,,,,,,
平木,34.349820,134.172510,1,,,,,,,,,,,,,,,,,,,,
池戸,34.323900,134.188680,1,,,,,,,,,,,,,,,,,,,,
今橋,34.347460,134.059200,1,,,,,,,,,,,,,,,,,,,,
松島二丁目,34.343130,134.070620,1,,,,,,,,,,,,,,,,,,,,
沖松島,34.341530,134.082440,1,,,,,,,,,,,,,,,,,,,,
春日川,34.341630,134.093050,1,,,,,,,,,,,,,,,,,,,,
潟元,34.348010,134.113480,1,,,,,,,,,,,,,,,,,,,,
琴電屋島,34.341489,134.105832,1,,,,,,,,,,,,,,,,,,,,
古高松南,34.341164,134.121240,1,,,,,,,,,,,,,,,,,,,,
八栗,34.344611,134.122552,1,,,,,,,,,,,,,,,,,,,,
八栗新道,34.336659,134.147603,1,,,,,,,,,,,,,,,,,,,,
房前,34.332480,134.158437,1,,,,,,,,,,,,,,,,,,,,
琴電志度,34.322820,134.175140,1,,,,,,,,,,,,,,,,,,,,
荷稲,33.133115,133.116204,1,,,,,,,,,,,,,,,,,,,,
伊与喜,33.105175,133.098589,1,,,,,,,,,,,,,,,,,,,,
土佐佐賀,33.080901,133.101498,1,,,,,,,,,,,,,,,,,,,,
土佐上川口,33.042996,133.056095,1,,,,,,,,,,,,,,,,,,,,
有岡,32.943730,132.808200,1,,,,,,,,,,,,,,,,,,,,
東宿毛,32.944890,132.752330,1,,,,,,,,,,,,,,,,,,,,
宿毛,32.936350,132.727620,1,,,,,,,,,,,,,,,,,,,,
阿波橘,33.888605,134.651568,1,,,,,,,,,,,,,,,,,,,,
桑野,33.874709,134.613182,1,,,,,,,,,,,,,,,,,,,,
新野,33.846813,134.600155,2,,,,,,,,,,,,,,,,,,,,
田井ノ浜,33.772771,134.583838,1,,,,,,,,,,,,,,,,,,,,
三縄,34.006991,133.787368,1,,,,,,,,,,,,,,,,,,,,
祖谷口,33.972503,133.780354,1,,,,,,,,,,,,,,,,,,,,
阿波川口,33.963724,133.754715,1,,,,,,,,,,,,,,,,,,,,
山瀬,34.060131,134.256292,1,,,,,,,,,,,,,,,,,,,,
貞光,34.039480,134.058911,1,,,,,,,,,,,,,,,,,,,,
小島,34.050377,134.106827,1,,,,,,,,,,,,,,,,,,,,
西麻植,34.009480,134.070640,1,,,,,,,,,,,,,,,,,,,,
麻植塚,34.029560,134.092290,1,,,,,,,,,,,,,,,,,,,,
鴨島,34.073705,134.356530,1,,,,,,,,,,,,,,,,,,,,
前谷地,38.512315,141.193870,2,,,,,,,,,,,,,,,,,,,,
陸前豊里,38.582576,141.244414,2,,,,,,,,,,,,,,,,,,,,
御岳堂,38.605694,141.264802,1,,,,,,,,,,,,,,,,,,,,
柳津,38.611689,141.305904,1,,,,,,,,,,,,,,,,,,,,
杜せきのした,38.147540,140.900530,1,,,,,,,,,,,,,,,,,,,,
美田園,38.159668,140.917464,1,,,,,,,,,,,,,,,,,,,,
仙台空港,38.136560,140.920670,1,,,,,,,,,,,,,,,,,,,,
真滝,38.908440,141.177926,1,,,,,,,,,,,,,,,,,,,,
陸中門崎,38.917074,141.251257,1,,,,,,,,,,,,,,,,,,,,
柴宿,38.996801,141.272437,1,,,,,,,,,,,,,,,,,,,,
摺沢,38.995968,141.321428,1,,,,,,,,,,,,,,,,,,,,
千厩,38.924595,141.345767,1,,,,,,,,,,,,,,,,,,,,
小梨,38.932545,141.384421,1,,,,,,,,,,,,,,,,,,,,
矢越,38.935262,141.429451,1,,,,,,,,,,,,,,,,,,,,
折壁,38.939509,141.452398,1,,,,,,,,,,,,,,,,,,,,
新月,38.915438,141.489317,1,,,,,,,,,,,,,,,,,,,,
気仙沼,38.909850,141.573110,1,,,,,,,,,,,,,,,,,,,,
上米内,39.743923,141.203835,1,,,,,,,,,,,,,,,,,,,,
大志田,39.798860,141.170820,1,,,,,,,,,,,,,,,,,,,,
浅岸,39.842360,141.184120,1,,,,,,,,,,,,,,,,,,,,
区界,39.651760,141.351454,1,,,,,,,,,,,,,,,,,,,,
松草,39.635725,141.437699,1,,,,,,,,,,,,,,,,,,,,
平津戸,39.623521,141.511801,1,,,,,,,,,,,,,,,,,,,,
箱石,39.617396,141.625553,1,,,,,,,,,,,,,,,,,,,,
陸中川井,39.597222,141.681311,1,,,,,,,,,,,,,,,,,,,,
腹帯,39.604520,141.767705,1,,,,,,,,,,,,,,,,,,,,
茂市,39.620630,141.799003,1,,,,,,,,,,,,,,,,,,,,
蟇目,39.629670,141.838804,1,,,,,,,,,,,,,,,,,,,,
千徳,39.632314,141.912321,1,,,,,,,,,,,,,,,,,,,,
市振,36.980409,137.650214,2,,,,,,,,,,,,,,,,,,,,
親不知,37.006801,137.738211,1,,,,,,,,,,,,,,,,,,,,
能生,37.096104,137.988538,1,,,,,,,,,,,,,,,,,,,,
筒石,37.127474,138.060708,1,,,,,,,,,,,,,,,,,,,,
名立,37.155687,138.092268,1,,,,,,,,,,,,,,,,,,,,
有間川,37.163568,138.137879,1,,,,,,,,,,,,,,,,,,,,
谷浜,37.137990,138.176280,1,,,,,,,,,,,,,,,,,,,,
直江津,37.142410,138.235630,3,,,,,,,,,,,,,,,,,,,,
妙高高原,36.893090,138.222360,2,,,,,,,,,,,,,,,,,,,,
関山,36.933010,138.226434,1,,,,,,,,,,,,,,,,,,,,
二本木,36.989713,138.232661,1,,,,,,,,,,,,,,,,,,,,
新井,37.026815,138.255485,2,,,,,,,,,,,,,,,,,,,,
北新井,37.053114,138.257656,1,,,,,,,,,,,,,,,,,,,,
春日山,37.148059,138.234932,1,,,,,,,,,,,,,,,,,,,,
東富山,36.741292,137.249021,1,,,,,,,,,,,,,,,,,,,,
水橋,36.741510,137.357210,1,,,,,,,,,,,,,,,,,,,,
滑川,36.757780,137.339850,1,,,,,,,,,,,,,,,,,,,,
東滑川,36.771640,137.370020,1,,,,,,,,,,,,,,,,,,,,
魚津,36.818090,137.414980,1,,,,,,,,,,,,,,,,,,,,
黒部,36.870870,137.455770,1,,,,,,,,,,,,,,,,,,,,
生地,36.886230,137.492500,1,,,,,,,,,,,,,,,,,,,,
西入善,36.908720,137.518530,1,,,,,,,,,,,,,,,,,,,,
入善,36.929680,137.520960,1,,,,,,,,,,,,,,,,,,,,
泊,36.947200,137.538870,1,,,,,,,,,,,,,,,,,,,,
越中宮崎,36.934410,137.577910,1,,,,,,,,,,,,,,,,,,,,
柳橋,36.803186,137.591671,1,,,,,,,,,,,,,,,,,,,,
森石,36.791879,137.612984,1,,,,,,,,,,,,,,,,,,,,
猫又,36.749038,137.641489,1,,,,,,,,,,,,,,,,,,,,
鐘釣,36.734323,137.651564,1,,,,,,,,,,,,,,,,,,,,
小屋平,36.710819,137.646912,1,,,,,,,,,,,,,,,,,,,,
欅平,36.696875,137.658106,1,,,,,,,,,,,,,,,,,,,,
稲野,34.762720,135.398090,1,,,,,,,,,,,,,,,,,,,,
新伊丹,34.769070,135.403120,1,,,,,,,,,,,,,,,,,,,,
伊丹,34.777310,135.401050,2,,,,,,,,,,,,,,,,,,,,
牧落,34.823377,135.465874,1,,,,,,,,,,,,,,,,,,,,
箕面,34.831110,135.469920,1,,,,,,,,,,,,,,,,,,,,
平端,34.606662,135.783012,1,,,,,,,,,,,,,,,,,,,,
二階堂,34.602112,135.795868,1,,,,,,,,,,,,,,,,,,,,
前栽,34.601108,135.816454,1,,,,,,,,,,,,,,,,,,,,
柏原南口,34.581288,135.624947,1,,,,,,,,,,,,,,,,,,,,
喜志,34.522905,135.607345,1,,,,,,,,,,,,,,,,,,,,
富田林,34.495240,135.586820,1,,,,,,,,,,,,,,,,,,,,
富田林西口,34.490580,135.577530,1,,,,,,,,,,,,,,,,,,,,
川西,34.479570,135.572880,2,,,,,,,,,,,,,,,,,,,,
滝谷不動,34.480964,135.586519,1,,,,,,,,,,,,,,,,,,,,
汐ノ宮,34.456750,135.560790,1,,,,,,,,,,,,,,,,,,,,
柏崎,37.372530,138.559420,3,,,,,,,,,,,,,,,,,,,,
越後石山,37.896568,139.095285,1,,,,,,,,,,,,,,,,,,,,
亀田,37.877239,139.108266,1,,,,,,,,,,,,,,,,,,,,
荻川,37.872830,139.190280,1,,,,,,,,,,,,,,,,,,,,
さつき野,37.846930,139.226820,1,,,,,,,,,,,,,,,,,,,,
東三条,37.628596,138.974463,1,,,,,,,,,,,,,,,,,,,,
六日町,37.059120,138.877490,2,,,,,,,,,,,,,,,,,,,,
美佐島,37.131050,138.789537,1,,,,,,,,,,,,,,,,,,,,
しんざ,37.139728,138.768589,1,,,,,,,,,,,,,,,,,,,,
十日町,37.139880,138.760210,1,,,,,,,,,,,,,,,,,,,,
まつだい,37.132214,138.613731,1,,,,,,,,,,,,,,,,,,,,
ほくほく大島,37.146936,138.509269,1,,,,,,,,,,,,,,,,,,,,
犀潟,37.210369,138.305210,2,,,,,,,,,,,,,,,,,,,,
北長野,36.665478,138.223014,1,,,,,,,,,,,,,,,,,,,,
三才,36.686172,138.243517,1,,,,,,,,,,,,,,,,,,,,
牟礼,36.753147,138.247602,1,,,,,,,,,,,,,,,,,,,,
古間,36.791926,138.230443,1,,,,,,,,,,,,,,,,,,,,
黒姫,36.807738,138.196507,1,,,,,,,,,,,,,,,,,,,,
中軽井沢,36.341870,138.566200,1,,,,,,,,,,,,,,,,,,,,
信濃追分,36.335740,138.558983,1,,,,,,,,,,,,,,,,,,,,
御代田,36.318979,138.506442,1,,,,,,,,,,,,,,,,,,,,
小諸,36.322100,138.431800,1,,,,,,,,,,,,,,,,,,,,
滋野,36.342441,138.363619,1,,,,,,,,,,,,,,,,,,,,
田中,36.330210,138.388950,1,,,,,,,,,,,,,,,,,,,,
大屋,36.369726,138.296825,1,,,,,,,,,,,,,,,,,,,,
信濃国分寺,36.378680,138.273212,1,,,,,,,,,,,,,,,,,,,,
坂城,36.453820,138.175710,1,,,,,,,,,,,,,,,,,,,,
戸倉,36.490660,138.147200,1,,,,,,,,,,,,,,,,,,,,
千曲,36.514030,138.153120,1,,,,,,,,,,,,,,,,,,,,
篠ノ井,36.577415,138.138184,1,,,,,,,,,,,,,,,,,,,,
信濃白鳥,36.983586,138.503027,1,,,,,,,,,,,,,,,,,,,,
思川,36.350728,139.781650,1,,,,,,,,,,,,,,,,,,,,
大平下,36.344351,139.697542,1,,,,,,,,,,,,,,,,,,,,
岩舟,36.326680,139.657724,1,,,,,,,,,,,,,,,,,,,,
佐野,36.316675,139.578973,2,,,,,,,,,,,,,,,,,,,,
足利,36.340750,139.447870,1,,,,,,,,,,,,,,,,,,,,
山前,36.343630,139.395840,1,,,,,,,,,,,,,,,,,,,,
小俣,36.375177,139.374167,1,,,,,,,,,,,,,,,,,,,,
岩宿,36.395809,139.296768,1,,,,,,,,,,,,,,,,,,,,
国定,36.358744,139.242107,1,,,,,,,,,,,,,,,,,,,,
伊勢崎,36.326839,139.194270,1,,,,,,,,,,,,,,,,,,,,
駒形,36.354117,139.139766,1,,,,,,,,,,,,,,,,,,,,
前橋大島,36.370551,139.109672,1,,,,,,,,,,,,,,,,,,,,
前橋,36.383212,139.072641,1,,,,,,,,,,,,,,,,,,,,
新前橋,36.378849,139.047141,2,,,,,,,,,,,,,,,,,,,,
鴻野山,36.666438,140.051676,1,,,,,,,,,,,,,,,,,,,,
大金,36.656447,140.095639,1,,,,,,,,,,,,,,,,,,,,
小塙,36.642957,140.116850,1,,,,,,,,,,,,,,,,,,,,
滝,36.648552,140.138426,1,,,,,,,,,,,,,,,,,,,,
烏山,36.650454,140.155037,1,,,,,,,,,,,,,,,,,,,,
上総清川,35.390949,139.965540,1,,,,,,,,,,,,,,,,,,,,
東清川,35.390016,139.985803,1,,,,,,,,,,,,,,,,,,,,
横田,35.386109,140.020341,1,,,,,,,,,,,,,,,,,,,,
東横田,35.386268,140.036446,1,,,,,,,,,,,,,,,,,,,,
馬来田,35.366675,140.058687,1,,,,,,,,,,,,,,,,,,,,
下郡,35.355345,140.055442,1,,,,,,,,,,,,,,,,,,,,
久留里,35.295846,140.075750,1,,,,,,,,,,,,,,,,,,,,
平山,35.274359,140.064867,1,,,,,,,,,,,,,,,,,,,,
上総松丘,35.257796,140.063998,1,,,,,,,,,,,,,,,,,,,,
上総亀山,35.233083,140.089839,1,,,,,,,,,,,,,,,,,,,,
榎戸,35.683777,140.288477,1,,,,,,,,,,,,,,,,,,,,
八街,35.671370,140.320620,1,,,,,,,,,,,,,,,,,,,,
成東,35.608453,140.410814,1,,,,,,,,,,,,,,,,,,,,
松尾,35.636016,140.457661,1,,,,,,,,,,,,,,,,,,,,
横芝,35.661863,140.491109,1,,,,,,,,,,,,,,,,,,,,
干潟,35.718295,140.602861,1,,,,,,,,,,,,,,,,,,,,
飯岡,35.729327,140.683679,1,,,,,,,,,,,,,,,,,,,,
倉橋,35.738071,140.714446,1,,,,,,,,,,,,,,,,,,,,
柳生橋,34.754669,137.388568,1,,,,,,,,,,,,,,,,,,,,
小池,34.748903,137.388047,1,,,,,,,,,,,,,,,,,,,,
愛知大学前,34.741785,137.385666,1,,,,,,,,,,,,,,,,,,,,
南栄,34.735812,137.385543,1,,,,,,,,,,,,,,,,,,,,
高師,34.727106,137.381612,1,,,,,,,,,,,,,,,,,,,,
芦原,34.718311,137.380038,1,,,,,,,,,,,,,,,,,,,,
向ケ丘,34.725750,137.210640,1,,,,,,,,,,,,,,,,,,,,
大清水,34.696027,137.359032,1,,,,,,,,,,,,,,,,,,,,
老津,34.692279,137.334736,1,,,,,,,,,,,,,,,,,,,,
やぐま台,34.673825,137.309550,1,,,,,,,,,,,,,,,,,,,,
豊島,34.667619,137.294009,1,,,,,,,,,,,,,,,,,,,,
神戸ノ森,34.735090,137.053880,1,,,,,,,,,,,,,,,,,,,,
三河田原,34.666858,137.269036,1,,,,,,,,,,,,,,,,,,,,
日比野,35.130170,136.906530,2,,,,,,,,,,,,,,,,,,,,
六番町,35.124074,136.888359,1,,,,,,,,,,,,,,,,,,,,
港区役所,35.106110,136.893760,1,,,,,,,,,,,,,,,,,,,,
東海通,35.113467,136.886004,1,,,,,,,,,,,,,,,,,,,,
港,35.086470,136.871290,1,,,,,,,,,,,,,,,,,,,,
築地口,35.100001,136.883164,1,,,,,,,,,,,,,,,,,,,,
名古屋港,35.093099,136.881905,1,,,,,,,,,,,,,,,,,,,,
梅坪,35.099970,137.162414,1,,,,,,,,,,,,,,,,,,,,
上豊田,35.116584,137.154651,1,,,,,,,,,,,,,,,,,,,,
浄水,35.121365,137.137303,1,,,,,,,,,,,,,,,,,,,,
三好ケ丘,35.084940,137.068310,1,,,,,,,,,,,,,,,,,,,,
黒笹,35.127648,137.091444,1,,,,,,,,,,,,,,,,,,,,
米野木,35.123911,137.066958,1,,,,,,,,,,,,,,,,,,,,
日進,35.118451,137.048842,1,,,,,,,,,,,,,,,,,,,,
東大手,35.174800,136.917100,1,,,,,,,,,,,,,,,,,,,,
尼ヶ坂,35.186700,136.931800,1,,,,,,,,,,,,,,,,,,,,
守山自衛隊前,35.196269,136.957664,1,,,,,,,,,,,,,,,,,,,,
喜多山,35.205356,136.988640,1,,,,,,,,,,,,,,,,,,,,
大森・金城学院前,35.206976,136.996507,1,,,,,,,,,,,,,,,,,,,,
印場,35.211108,137.011272,1,,,,,,,,,,,,,,,,,,,,
旭前,35.214348,137.019992,1,,,,,,,,,,,,,,,,,,,,
水野,35.223800,137.069700,1,,,,,,,,,,,,,,,,,,,,
新瀬戸,35.225100,137.075200,1,,,,,,,,,,,,,,,,,,,,
瀬戸市役所前,35.226100,137.078600,1,,,,,,,,,,,,,,,,,,,,
尾張瀬戸,35.224926,137.096869,1,,,,,,,,,,,,,,,,,,,,
はなみずき通,35.173200,137.031600,1,,,,,,,,,,,,,,,,,,,,
杁ヶ池公園,35.175000,137.045200,1,,,,,,,,,,,,,,,,,,,,
長久手古戦場,35.171563,137.049753,1,,,,,,,,,,,,,,,,,,,,
公園西,35.174380,137.076731,1,,,,,,,,,,,,,,,,,,,,
愛・地球博記念公園,35.177636,137.087398,1,,,,,,,,,,,,,,,,,,,,
芸大通,35.171955,137.060948,1,,,,,,,,,,,,,,,,,,,,
陶磁資料館南,35.179304,137.097159,1,,,,,,,,,,,,,,,,,,,,
上飯田,35.203613,136.929668,1,,,,,,,,,,,,,,,,,,,,
